EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Biological	Epidemic	Across Canada	01/08/2008 12:00:00 AM	Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.	22	57	0	0.0000	0.0	01/08/2008 12:00:00 AM								0	0.0	
Incident	Technology	Explosion	Residential	Toronto ON	20/07/2008 12:00:00 AM	Toronto ON, July 20, 2008. Hundreds of residents of an east-Toronto apartment tower were evacuated after an explosion occurred in the basement of the building. Firefighters were called to respond to smoke coming from an underground hydro vault in the basement of the building when an explosion erupted, sending a shock wave throughout the many floors of the apartment tower. Ten people were injured, including nine firefighters. Approximately 900 people were evacuated from the building. Some nearby homes were also evacuated.	0	10	900	0.0000	0.0	20/07/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	James Bay ON	09/05/2008 12:00:00 AM	James Bay ON, May 9, 2008. A serious flood risk forced about 1,200 people from their homes along the coast of James Bay.	0	0	1200	0.0000	0.0	09/05/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Albany River ON	25/04/2008 12:00:00 AM	Albany River ON, April 25, 2008. More than a dozen aircraft were poised to help evacuate nearly 1,900 residents of Kashechewan and Fort Albany, reserves in the coastal area of James Bay, some 450 kilometres north of Timmins.	0	0	1900	0.0000	0.0	25/04/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Trent Hills ON	17/04/2008 12:00:00 AM	Trent Hills ON, April 17, 2008. Over a period of 24 hours, water levels in the tri-lakes (Chemong, Buckhorn and Pigeon) increased 120 mm. The municipality of Trent Hills declared a state of emergency.	0	0	0	0.0000	0.0	17/04/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Belleville ON	14/04/2008 12:00:00 AM	Belleville ON, April 14, 2008. Water from the Moira River flooded dozens of homes and shut down roads in Belleville prompting a state of emergency to be declared. Approximately 50 homes were significantly flooded, including six homes (approximately 18 individuals) that were evacuated. Local wells were tainted with floodwater, which meant that residents could not drink from their wells.	0	0	18	0.0000	0.0	14/04/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Port Bruce ON	18/02/2008 12:00:00 AM	Port Bruce ON, February 18, 2008. The small community of Port Bruce, located at the mouth of Catfish Creek in Lake Erie east of Port Stanley, was flooded due to an ice jam that caused the creek to overflow. It was the second time in two weeks that Port Bruce experienced flooding from the creek. However, on February 18, the flooding was more severe as water levels rose knee-deep in some areas forcing approximately 100 families (300 individuals) to evacuate their homes and preventing many others from leaving.	0	0	300	0.0000	0.0	18/02/2008 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Hamilton ON	03/06/2007 12:00:00 AM	Hamilton ON, June 3, 2007. An industrial fire occurred at a computer facility in Hamilton, involving 5000 square feet of pallets loaded with computer parts, casings and some of the empty plastic barrels located outside the building.	0	0	345	0.0000	0.0	03/06/2007 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Windsor ON	25/05/2007 12:00:00 AM	Windsor ON, May 25, 2007. An explosion at an auto body shop sparked a fire that resulted in the evacuation of 600 homes and businesses including two schools (approximately 2000 individuals). A state of emergency was declared for a two-hour period mainly due to poor air quality. Concerns were raised over hazardous chemicals such as lacquer, paint thinner and gasoline that could have potentially fueled the fire. The auto body shop was completely destroyed while nearby homes and businesses were damaged.	0	0	2000	0.0000	0.0	25/05/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Northwest Ontario	13/05/2007 12:00:00 AM	Northwest Ontario, May 13, 2007. Up to 300 people have been forced from their cottages in an area about 75kms west of Thunder Bay, where the biggest fire among many in Northwest Ontario, Thunder Bay #37, had raged through about 11,500 hectares.	0	0	300	0.0000	0.0	13/05/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Russell ON	01/12/2006 12:00:00 AM	Russell ON, December 1-2, 2006.  A major blackout, caused by a freezing rain storm, left virtually the entire town without electricity. The mayor declared a state of emergency, which lasted for several days.	0	0	0	0.0000	0.0	02/12/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Ontario and Quebec	29/10/2006 12:00:00 AM	Ontario and Quebec, October 29, 2006. A storm that blew in from the United States left about 49,000 Quebec and 30,000 Ontario residents without power (approximately 240,000 individuals). High winds felled lines in a broad band across central Ontario, while in Quebec, the Laurentians region, north on Montreal, and the Gasp were particularly hard hit.	0	0	0	0.0000	0.0	29/10/2006 12:00:00 AM								240000	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Amherstburg ON	15/08/2006 12:00:00 AM	Amherstburg ON, August 15, 2006. A huge fire at a plastics recycling plant forced hundreds of resiadents to flee their homes. Smoke was 20 meters high over the area and grew to roughly the size of two football fields.	0	3	1000	0.0000	0.0	15/08/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Kashechewan ON	23/04/2006 12:00:00 AM	Kashechewan ON, April 23, 2006. Spring flooding has forced hundreds of people to leave the northern Ontario reserve of Kashechewan. Kashechewan declared a state of emergency when water levels rose quickly and asked for immediate help from the province.	0	0	1100	0.0000	0.0	23/04/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Infestation	Kashechewan ON	26/10/2005 12:00:00 AM	Keshechewan ON, October 27, 2005.  The Ontario government declared a state of emergency at the remote Keshechewan native reserve after discovering E.coli bacteria in the community's drinking water supply.  The tainted drinking water forced the evacuation of the reserve, home of approximately 1,100.  Seventy four people, mostly families with children suffering from skin rashes and chronic diarrhea, were immediately flown to Sudbury and hospitalized for medical treatment.  Other remaining evacuees from the reserve were sent to other cities.			1100	0.0000	0.0	26/10/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Toronto ON	24/09/2005 12:00:00 AM	Toronto ON, September 24, 2005.  In the fall of 2005, a long-term care facility in the city of Toronto named Seven Oaks experienced an outbreak of Legionnaires' disease. A total of 135 people were infected (70 residents, 39 staff, 21 visitors, and 5 people who lived or worked near the home). Twenty-three residents died. For the first 10 days, the cause of the outbreak was unknown. On October 16, the Minister of Health and Long-Term Care established an Expert Review Panel on the Legionnaires' Disease Outbreak to assess the progress Ontario has made since SARS, to identify the key lessons from the recent Legionnaires' disease outbreak, and provide advice on how to strengthen infectious disease control in Ontario.	23	112		0.0000	0.0	24/09/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Southern Ontario	19/08/2005 12:00:00 AM	Southern Ontario ON, August 19, 2005.  A series of severe thunderstorms tracked eastward across southern Ontario from Kitchener to Oshawa. The system spawned two F2 tornadoes with gusts between 180 and 250 km/h. The first tracked through Milverton to Conestogo Lake and the second from Salem to Lake Bellwood. The tornadoes downed power lines, uprooted trees, ripped into several homes, cottages and barns, and overturned vehicles. Within one hour, torrential rains dumped 103 mm in North York, 100 mm in Downsview and 175 mm in Thornhill, leading to flash flooding. Fire fighters rescued four people who fell into the fast moving currents of the Don River. Thirty metres of Finch Avenue West was washed out. Early estimates report more than 15,000 insurance claims were submitted for structural and non-structural damages caused by torrential rains and high winds. Not included in insured losses were infrastructure damages.	0	4	0	500000000.0000	600000000.0	19/08/2005 12:00:00 AM						500000000.0000			2.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Kashechewan ON	23/04/2005 12:00:00 AM	Kashechewan ON, April 23, 2005.  Nearly 200 people were flown out of the remote First Nations reserve in northern Ontario to Moosonee after flooding filled 39 basements with raw sewage.  Spring flooding on the Albany River caused the sewage system to back up and contaminated the community water system.	0		200	0.0000	0.0	23/04/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Attawapiskat ON	19/05/2004 12:00:00 AM	Attawapiskat ON, May 19, 2004.  Due to ice-jam flooding in the Attawapiskat River, approximately 1,700 people from the  James Bay Cree First Nation community of Attawapiskat were evacuated by air to Moosonee, Cochrane and Timmins.  			1700	5700000.0000	6990257.9	19/05/2004 12:00:00 AM	5700000.0000							0	0.0	
Incident	Technology	Infrastructure failure	Energy	Ontario, Midwest and Northeast USA	14/08/2003 12:00:00 AM	Ontario, Midwest and Northeast USA, August 14, 2003. Approximately 50 million (over 9 million in Ontario) people were affected by a blackout, some experiencing power outages for over 48 hours. A combination of employee, equipment, and monitoring failures ultimately led to the blackout. The initial triggering power outage was prompted by contact between sagging transmission lines and untrimmed trees in Ohio.						14/08/2003 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada, largely in the Greater Toronto area	13/03/2003 12:00:00 AM	Across Canada, 13 March to August, 2003. Severe acute respiratory syndrome (SARS) emerged in November 2002 in Asia. It is described as a droplet-spread viral illness. The outbreak affected Toronto and the Greater Toronto Area the most. According to the Government of Ontario, there were 375 probable and suspected cases and 44 deaths.	44	375	0			31/08/2003 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Tyendinaga Township First Nation ON	21/02/2003 12:00:00 AM	Tyendenaga Township First Nation ON, February 21, 2003. Two Canadian Pacific freight trains carrying hazardous materials collided, derailed and exploded in Tyendenaga Township First Nation near Melrose, Ontario.  Two crewmembers were injured and approximately 300 people were forced to leave their homes.  The township declared a state of emergency and ordered evacuation within a 2 km area of the site.  		2	300			21/02/2003 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Brantford ON	16/11/2002 12:00:00 AM	Brantford ON, November 16, 2002.  Eight train cars were derailed as a result of a collision with a van. The derailed cars rolled down an embankment that adjoined a neighbourhood, causing 120 people from the immediate area to be evacuated for two days. There were no leaks reported, but the cars contained a residue of butylene and butane.	1	0	120	0.0000	0.0	16/11/2002 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Dryden ON	30/07/2002 12:00:00 AM	Dryden ON, July 30, 2002. A chlorine dioxide leak at a nearby paper mill caused 300 to 400 people to be evacuated from the immediate downwind area.	0	0	350	0.0000	0.0	30/07/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Kee-Way-Win FN; Townships of Terrace Bay and Schrieber; Village of Rossport; Pays Plat FN; Deer Lake FN, ON	01/07/2002 12:00:00 AM	Kee-Way-Win FN; Townships of Terrace Bay and Schrieber; Village of Rossport; Pays Plat FN; Deer Lake FN, ON, July 2002. Members of several communities were concerned by nearby fires and smoke. More than 1000 people were evacuated to Thunder Bay, Geraldton and Sioux Lookout. Municipal emergency declarations occurred in six communities.	0	0	985	0.0000	0.0	01/07/2002 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Kingsville ON	21/06/2002 12:00:00 AM	Kingsville ON, June 21, 2002. Four million pounds of styrene incinerated.	0	0	2500	0.0000	0.0	21/06/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Municipalities of Ignace, Fort Frances, Rainy River, Alberton, Atikokan, Chapple, Dawson, Emo, La Valle, Lake of the Woods, Morley, Machin; Township of Sioux-Narrows - Nestor Falls, ON	09/06/2002 12:00:00 AM	Municipalities of Ignace, Fort Frances, Rainy River, Alberton, Atikokan, Chapple, Dawson, Emo, La Valle, Lake of the Woods, Morley, Machin; Township of Sioux-Narrows - Nestor Falls ON, June 9-11, 2002.  Parts of northwestern Ontario were declared disaster areas because of severe flooding. Roads and highways were washed out and closed, power and telecommunication lines were disrupted, and private properties were greatly damaged.	0	0	0	6975854.0000	8956996.5	09/06/2002 12:00:00 AM			6975854.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Attawapiskat First Nation ON	01/05/2002 12:00:00 AM	Attawapiskat FN, ON, May 2002. Approximately 1200 people were evacuated to Moosonee and Timmins following the flooding of the Attawapiskat River. A municipal state of emergency was declared.	0	0	1200	0.0000	0.0	01/05/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Morley, Chapple, Dawson, Emo, Lake of the Woods, La Vallee, Rainy River, Fort Frances ON	31/07/2001 12:00:00 AM	Morley, Chapple, Dawson, Emo, Lake of the Woods, La Vallee, Rainy River, Fort Frances ON, July 31, 2001.  A severe summer storm hit eight municipalities and two rural areas in northwestern Ontario.  These were declared disaster areas, and the damages were covered by the Ontario government.  Effects of the storm include fallen trees, washed out roads, tossed boats, and broken docks.	0	0	0	869596.0000	1141678.2	31/07/2001 12:00:00 AM			869596.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Across Canada, concentrated in Saskatchewan and Alberta	01/06/2001 12:00:00 AM	Across Canada, concentrated in Saskatchewan and Alberta, Spring 2001 to Fall 2002.  A severe drought was felt across all Canada, affecting 41,000 people, with the most devastating impacts felt in Saskatchewan and Alberta.  Record to near-record drought, as indicated by the Palmer Drought Severity Index, was recorded at several climate stations in 2001.  The winter of 2001-2002 continued the dry trend and brought above normal temperatures.  Fall 2002 brought much needed precipitation to relieve much of the drought, though dry conditions did remain in places.  The repercussions of the drought included agricultural production, employment, crop and livestock production, and the Gross Domestic Product.	0	0	0	0.0000	0.0	01/10/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Walkerton ON	19/05/2000 12:00:00 AM	Walkerton ON, May 19 - July 14, 2000. E. coli O157:H7 and Campylobacter jejuni bacteria contaminated Walkerton's drinking water supply through Well 5, sickening more than 2,300 people and killing six.  The primary contamination source was manure spread on a farm near Well 5.  Contributing factors to this disaster, as identified by the Report on the Walkerton Inquiry, included failure to use continuous cholorine and turbidity monitors, improper operating practices at the Walkerton Public Utilities Commission, and the provincial government's budget reductions to the Ministry of Environment.	6	2300	0	0.0000	0.0	14/07/2000 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern Ontario	20/04/2000 12:00:00 AM	Southern Ontario, April 20-21, 2000.  The Windsor area registered 95 mm of rain in a 24-hour period and the storm dumped almost 70 mm of rain on the London area, Sarnia got 50 mm, while 40 mm fell on the Toronto area.  Sewers were backed up and roads washed out, and many short power outages occurred.  One child suffered injuries in Toronto due to violent winds, which gusted up to 80 km/h.	0	1	0	0.0000	0.0	21/04/2000 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Vehicle	Windsor ON	03/09/1999 12:00:00 AM	Windsor ON, September 3, 1999.  Dense fog and high speed are blamed for a massive car pileup/accident on Hwy. 401 near Windsor. At least 40 vehicles collided, including transport trucks, vans and cars, resulting in seven deaths and 33 injuries.  The intensity of the fire, which caused the road's asphalt to melt, and the fire damage, which destroyed many of the vehicles, made it impossible to fully understand how the collisions occurred.  At least five separate accidents occurred, blocking both sides of the highway.	7	33	0			03/09/1999 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Infrastructure failure	Communications	Across Toronto, Canada, and internationally	16/07/1999 12:00:00 AM	Across Toronto, Canada, and internationally, July 16, 1999.  During regular maintenance at the Bell Canada Switching Station, a repairman dropped a wrench into high-voltage equipment, resulting in a fire that disabled the switch and brought down at least 113,000 telecommunications lines across Toronto, Canada, and internationally.  Confusion between various technical and procedural fail-safes prevented service from being restored for about 12 hours.	0	2	0			16/07/1999 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Kenora ON	18/06/1999 12:00:00 AM	Kenora ON, June 18-19, 1999.  Heavy rains from an intense storm resulted in 144 mm of precipitation falling in 18 hours on the town of Kenora on June 18.  A State of Emergency was declared on June 19.  The storm caused 3 mudslides, the flooding of a dozen houses, backup of sewers with raw sewage pouring into the streets, rivers and lakes, and damage to 200 graves at the Kenora cemetery.  A portion of the TransCanada highway was washed out causing over $1 million dollars in damage.	0	0	12			19/06/1999 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Beardmore ON	04/05/1999 12:00:00 AM	Beardmore ON, May 1999.  There were 60 fires burning in the province.  A 50,540 ha fire forced 300 residents from Beardmore to move to Geraldton on May 4.  Another 17,000 ha fire forced the evacuation of the Bearskin Lake First Nation (375 residents) and Pic Mobert First Nation (400 residents) on May 6.  The fires forced the closure of sections of Highways 11 and 17.  The evacuees were allowed to return home on May 8.  The Canadian Forces provided humanitarian assistance in Geraldton and Bearskin Lake.	0	0	307			04/05/1999 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Rail	Thamesville ON	23/04/1999 12:00:00 AM	Thamesville ON, April 23, 1999. A Via Rail train ploughed into 4 stationary freight tank cars, near Thamesville ON, killing its 2 engineers.  Dozens of passengers were quickly evacuated from the train, which was carrying 5 crew and 180 passengers.  The cause of the crash was a rail switch left in the wrong position which forced the Toronto-bound train to veer off the main track.	2	60	0			23/04/1999 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	East of Lake Winnipeg MB	05/03/1999 12:00:00 AM	East of Lake Winnipeg MB, March 5, 1999. Forests in Ontario and Manitoba were consumed by this event.			1107			05/03/1999 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Barrie ON	13/02/1999 12:00:00 AM	Barrie ON, February 13, 1999. A huge accident occurred on Hwy 400 near Barrie between Hwy 89 and Dunlop St.  Up to 150 vehicles were involved in the crash, which spread over a 2 km stretch of highway.  At least 30 people were injured, 6 in critical condition.  Poor winter weather and whiteout conditions were blamed for the accident.	0	30	0			13/02/1999 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	13/01/1999 12:00:00 AM	Toronto ON, January 13-15, 1999. Less than 2 weeks after Toronto was dumped with 40 cm of snow (see 1999.002), another major storm dumped 78 cm of snow on the city, bringing the total to 118 cm. The storm shut down parts of the city's transit system and left thousands stranded.  An estimated 1.4 million commuters were unable to use public transit. Pearson airport cancelled 70 flights and delayed others, schools were also closed.  Mayor Mel Lastman declared a second snow emergency and called in the military to help with snow cleanup, and city protection. More than 430 soldiers set up residence in Toronto.  Brawling between commuters ensued January 13, when the subway shut down.  Snowblowers from all over Ontario, and even PEI were called in to help.  At least 2 deaths occurred in Southern Ontario. Other areas that were affected were Chatham-Kent region, which also called in for military assistance.  The storm affected virtually all 7.1 million residents of Southern Ontario and continued east on January 15 to wreak havoc on the Maritimes.	2	0	0	122000000.0000	168620021.5	15/01/1999 12:00:00 AM				72000000.0000		50000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southern Ontario	03/01/1999 12:00:00 AM	Southern Ontario, January 3, 1999. Eleven people died January 3 while shovelling heavy wet snow from one of the fiercest storms to hit southern and central Ontario in years. Cities were buried under 40 cm of snow. The storm - which also packed powerful wind gusts up to 70 km/h, ice pellets and freezing rain - moved in a line from Windsor northeast to Ottawa and Quebec.  Many airports, including Pearson International in Toronto were closed.	11	7	0			03/01/1999 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Northern Ontario	04/07/1998 12:00:00 AM	Northern Ontario, July 1998. During the month of July, there were over 130 fires in Northern Ontario. Approximately 1,425 people were evacuated from various communities, and over 3,700 hectares of forest was burnt. Main fires occurred near the following regions: Bearskin Lake, Terrace Bay, Kasabonika Lake, Summer Beaver, Webique, Muskrat Lake, Thunder Bay and Lansdowne.	0	0	1865			31/07/1998 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Eastern Ontario and Quebec	28/03/1998 12:00:00 AM	Eastern Ontario and Quebec, March 28 - April 15, 1998. Warm weather and thunderstorms caused spring flooding. In Ontario, the Clyde River, Ottawa River, Mississippi River and rivers feeding Lake Nipissing overflowed. The lower Trent System below Peterborough from Rice Lake to Bay of Quinte also experienced flooding. States of Emergency were declared in these communities: Lanark Highlands, Village of Kearney, Township of Drummond, North Elmsley, Beckwith Township, Carleton Place and Mississippi Mills. In Quebec, over 15 rivers flooded and caused the evacuation of 3,697 people in 140 municipalities. Rivers on the North Shore of St. Lawrence River, St. Lawrence River, Assumption River, Chateauguay River, Richelieu River, Ottawa River, Lake St. Pierre and Lake Champlain flooded. Damage mainly occurred in the MontÃ©rÃ©gie and Mauricie regions.	0	0	3757	27741685.0000	39014593.1	15/04/1998 12:00:00 AM	7246824.0000	14570459.0000	5924402.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Ontario, Quebec and New Brunswick	04/01/1998 12:00:00 AM	Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.	35	945	17800	4635720433.0000	6519457870.7	10/01/1998 12:00:00 AM	665387416.0000	42560837.0000	17661738.0000	2018484288.0000	166306876.0000	1712248000.0000	13071278.0000	4828750	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Hamilton ON	10/07/1997 12:00:00 AM	Hamilton ON, July 10, 1997. A plastics recycling plant caught fire and caused severe air pollution; an evacuation for residents living within 15 blocks of the fire involved approximately 4000 people; an evacuation centre was set up.  The plant was mainly recycled plastics, polyvinyl chloride, from the auto industry.  400 metric tonnes of plastic burned, releasing toxic gases and fallout.  The fire burned for 77 hours.  The warehouse did not have a fire suppressant system.	0	0	4000			10/07/1997 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Iroquois Falls, Kirkland Lake, Timmins areas ON	12/06/1997 12:00:00 AM	Iroquois Falls, Kirkland Lake, Timmins areas ON, June 12, 1997. A fire burning southeast of Timmins burned hydro wires which left the town of Foleyet without power for one day; people were evacuated from approximately 750 homes in the Westin Lake, Watabeag Lake (south of Iroquois Falls), Sesekinika and Kenogami (west of Kirkland Lake) areas; 73 people from the Wahgoshig First Nation were evacuated to Timmins.	0	0	823			12/06/1997 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Timmins ON	29/05/1997 12:00:00 AM	Timmins ON, May 29, 1997. The city declared an emergency when a 100 hectare forest fire jumped the Mattagami River, forcing a one day evacuation of approximately 400 residents.	0	0	400			29/05/1997 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Durham ON	09/01/1997 12:00:00 AM	Durham ON, January 9, 1997. The mayor of Durham declared a State of Emergency due to flooding of the Saugeen River; approximately 200 residents evacuated; some businesses and schools closed; sewage backup; relief efforts continued for over a week due to poor weather conditions, most evacuees had returned by Jan. 24, 1997. Flooding also occurred on Feb. 22-23 1997.	0	0	200			09/01/1997 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Ottawa ON	08/08/1996 12:00:00 AM	Ottawa ON, August 8, 1996.	0	0	0	21308000.0000	30775559.1	08/08/1996 12:00:00 AM	0.0000	0.0000				21308000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Atikokan ON	05/07/1996 12:00:00 AM	Atikokan ON, July 5-6, 1996.	0	0	0	278061.0000	401608.9	06/07/1996 12:00:00 AM			194537.0000	83524.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Timmins and Dufferin County ON	17/05/1996 12:00:00 AM	Timmins and Dufferin counties ON, May 17-19, 1996.	0	0	0	378557.0000	546757.2	19/05/1996 12:00:00 AM			131518.0000	247039.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Grey County, Wellington and Dufferin County ON	20/04/1996 12:00:00 AM	Grey, Wellington, and Dufferin counties ON, April 20, 1996. Two F3 class tornadoes touched down in Grey County (Holland Centre), Wellington and Dufferin County. Significant property damage occurred; 9 people were injured by the 2 tornadoes. -80.54  44.122	0	9	0	9404772.0000	13583495.2	20/04/1996 12:00:00 AM			621641.0000	439291.0000		8343840.0000		2895455	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	South Dumfries ON	01/01/1996 12:00:00 AM	South Dumfries ON, 1996.	0	0	0	99870.0000	144244.2	01/01/1996 12:00:00 AM			22413.0000	77457.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southern Ontario	10/12/1995 12:00:00 AM	Southern Ontario, December 10-11, 1995. An early Snowstorm hit southern Ontario with 1015 cm of snow accompanied by wind gusts of up to 90 km/h and a temperature of -40ºC. The storm caused the closing of highways, shopping centres and bridges, including the Peace Bridge between Ontario and New York. Muskoka airport and weather office were evacuated and Bracebridge had to enforce its municipal emergency plan. An elderly man's death was attributed to the storm.	1	0	50			11/12/1995 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Sudbury ON	16/11/1995 12:00:00 AM	Sudbury ON, November 16, 1995. A cloud of sulphur dioxide was accidentally released from a copper refinery and passed over a part of the city; the leak was from a faulty sample port in the section of the system where sulphur dioxide is converted to sulphuric acid, and the gas was released before conversion; hundreds of residents suffered minor irritations (eye irritations, respiratory problems...); a hospital and a clinic were evacuated; a legal action follow-up occurred.	0	20	0			16/11/1995 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Hamilton ON	05/10/1995 12:00:00 AM	Hamilton ON, October 5-6, 1995.	0	0	0	17419000.0000	25531958.9	06/10/1995 12:00:00 AM	0.0000	0.0000				17419000.0000		0	0.0	
Incident	Technology	Transportation accident	Rail	Toronto ON	11/08/1995 12:00:00 AM	Toronto ON, August 11, 1995. Two Toronto Transit Commission subway trains collided underground between two stations. Three commuters were killed and 140 other riders were injured. Problems with driver training and communications contributed to the accident. A rookie driver drove through three red lights and the fail-safe breaking system failed. The northbound train then rammed into another train which had stopped because of a faulty signal.  The subway line was closed for eight and a half days.	3	140	0			11/08/1995 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern Ontario	13/07/1995 12:00:00 AM	Southern Ontario, July 13-15, 1995.	0	0	0	56910000.0000	83416027.4	15/07/1995 12:00:00 AM	0.0000	0.0000				56910000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern ON	28/08/1994 12:00:00 AM	Southern ON, August 28, 1994.	0	0	0	7876000.0000	11800214.7	28/08/1994 12:00:00 AM	0.0000	0.0000				7876000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern ON	28/01/1994 12:00:00 AM	Southern ON, January 28, 1994.	0	0	0	6799000.0000	10186599.8	28/01/1994 12:00:00 AM	0.0000	0.0000				6799000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern ON	16/01/1994 12:00:00 AM	Southern ON, January 16-17, 1994.	0	0	0	14299000.0000	21423472.6	17/01/1994 12:00:00 AM	0.0000	0.0000				14299000.0000		0	0.0	
