EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Flood	Western MB	01/04/1995 12:00:00 AM	Western MB, April 1995.  In April, rapid snowmelt sent very high flows into the Assiniboine River and the Red River below the Shellmouth Dam.  Spring runoff and two heavy snowfalls of 20-30 cm each in late March had contributed to the flooding problem.  Public road networks, urban and rural properties and agricultural lands suffered damage. Damage occurred at over 100 locations on the provincial highway system, at over 5500 sites on municipal roads and to large culverts and bridges.  Seventy communities were inundated in Manitoba, including: Roblin, Russell, Binscarth, Birtle, Glenora, Pilot Mound, Melita, Virden, Elkhorn, Boissevain, Springfield, Brandon and Minnedosa. The hardest hit areas were Brandon and Shellmouth along the Assiniboine River.  Both a small town of 50 people and the Sioux Valley First Nations Reserve were evacuated. Refer to the Saskatchewan entry for more information on this weather system.	0	0	100	4205645.0000	6164438.6	01/04/1995 12:00:00 AM	1816719.0000	2388926.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Northeastern Saskatchewan	01/04/1995 12:00:00 AM	Northeastern Saskatchewan, April 1995. An unusual quick thaw combined with spring rain early in the season caused extensive flooding in Eastern Saskatchewan.  The flooding caused damage to agricultural lands, urban, rural, public and private properties. Numerous Saskatchewan communities declared a State of Emergency, including: Quill Lake, Engleford, Langeburg and the City of Melville. Other inundated areas were: Carrot River, Moosomin, White Sands, Yorkton, Melfort and Nipawin. Refer to the Manitoba entry for more information on this weather system.	0	0	0	7572381.0000	11099243.4	01/04/1995 12:00:00 AM	4784560.0000	2787821.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Saskatchewan	22/05/1994 12:00:00 AM	Saskatchewan, May 22, 1994.	0	0	0	9589470.0000	14367420.6	22/05/1994 12:00:00 AM			69470.0000			9520000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saskatchewan	29/07/1993 12:00:00 AM	Saskatchewan, July 29, 1993.	0	0	0	6503703.0000	9755554.5	29/07/1993 12:00:00 AM			613703.0000			5890000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1993 12:00:00 AM	Prairie Provinces, 1993. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1993 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Prairies Provinces and Ontario	01/01/1992 12:00:00 AM	Prairie Provinces and Ontario, Summer 1992.  Unseasonable snow and frost during the months of June, July, and August caused massive damage to agricultural crops.	0	0	0	2000000.0000	3057142.9	01/01/1992 12:00:00 AM			2000000.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1992 12:00:00 AM	Prairie Provinces, 1992. Livestock yields were low in northern Alberta and Saskatchewan due to dry conditions; severe and widespread surface water droughts reported on the Prairies; coldest July since 1884.	0	0	0	580597523.0000	887484785.2	01/01/1992 12:00:00 AM			135289.0000		580462234.0000			0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Grand Coulee SK	20/11/1991 12:00:00 AM	Grand Coulee SK, November 20, 1991. A fire in a storage depot containing 45 gallons of cyanide salts and 2500 gallons of bulk farm pesticide, phosphorus and a sodium-based chemical forced the evacuation of the 200 residents of Grand Coulee for about three hours.	0	0	200			20/11/1991 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1991 12:00:00 AM	Prairie Provinces, 1991. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	146557019.0000	227269580.2	01/01/1991 12:00:00 AM			115360.0000		146441659.0000			0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1990 12:00:00 AM	Prairie Provinces, 1990. Cereal crop drought occurred in parts of the Prairies.	0	0	0	581891545.0000	952995846.7	01/01/1990 12:00:00 AM			204155713.0000		377735832.0000			0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	British Columbia to Ontario	18/12/1989 12:00:00 AM	British Columbia to Ontario, December 1989 Ã‚Â– January 1990. Two serious cold spells began on December 19-28, 1989; snow, wind, and ice knocked out power lines to 60,000 homes in southwestern British Columbia on January 17; 5 deaths in Manitoba were caused by exposure to the extreme cold; 2 deaths due to fatal accidents in Alberta; freezing caused pipes to burst in Ontario. Almost 65% of the BC's utilities 16,980,000 cubic metres reserve used up.	7	0	0	536488.0000	920923.3	17/01/1990 12:00:00 AM			536488.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Montmartre SK	01/07/1989 12:00:00 AM	Montmartre SK, July 1989. The Canadian Red Cross assisted the victims.	0	0	0			01/07/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	30/01/1989 12:00:00 AM	Yukon to Ontario, January 30, 1989. Freezing caused pipes to burst in British Columbia; 30.5 cm of snow in one day in Edmonton and the temperature plummeted from +3°C to -26°C in 7 hours; 13 weather related deaths; 8 died in Alberta, 2 motorists died due to icy roads in British Columbia, and 3 farmers froze to death in Saskatchewan; there were 28 frostbite victims in Calgary; 20,000 were affected in a power failure in British Columbia; pipes burst, schools closed down, ferries were cancelled, roads closed, and airports were shutdown; 100 frostbite cases were reported in Calgary; extensive agricultural damage was caused.	13	100	0			30/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1989 12:00:00 AM	Prairie Provinces, 1989. Cereal crop drought occurred in parts of the Prairies; severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saskatchewan and Alberta	16/07/1986 12:00:00 AM	Saskatchewan and Alberta, July 16-24, 1986.  A flood occurred on the North Saskatchewan River, several of its tributaries and on tributaries of the Athabasca River.  On July 22 and 24, Battleford and Prince Albert respectively experienced flooding. The floods resulted from heavy precipitation in the mountains, foothills and Great Plains regions, compounded by high antecedent soil moisture conditions.  Crops were destroyed and farm buildings were damaged.  Hundreds of homes were flooded and severe erosion occurred in some communities causing road and bridge damage and several washouts.  The extensive flooding also caused an overflow in several municipal sewer systems leading to sewer collapse. The event resulted in one death. Refer to the Alberta entry for more information on this weather system.	1	0	0	17889807.0000	35016024.7	24/07/1986 12:00:00 AM	9484477.0000	8405330.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1986 12:00:00 AM	Prairie Provinces, 1986. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Western Canada	01/05/1985 12:00:00 AM	Western Canada, 1985. Second drought year in a row; one of the worst agricultural droughts to occur in the Prairies;  insect infestations. On June 8, there was a wind and dust storm, heavy soil erosion, buildings and transmission lines were damaged.	0	0	0			31/08/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/06/1984 12:00:00 AM	Prairie Provinces, 1984. The worst agricultural drought since the 1930s to occur in the Prairies; severe and widespread surface water droughts reported on the Prairies. Over 10,000 farms were affected.	0	0	0	0.0000	0.0	31/08/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Northeast Saskatchewan	01/01/1984 12:00:00 AM	Northeast SK, 1984. Excessive moisture caused crop losses.	0	0	0			01/01/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Regina SK	08/07/1983 12:00:00 AM	Regina SK, July 8-9, 1983. Regina Airport received 50 mm of rain in one hour, and 117 mm in a 24 hour period, while northern Regina received up to 150 mm, with 83 mm coming in one hour; the storm overloaded the sewer system and caused severe flooding, mostly in basements.	0	0	0	20614195.0000	45557016.1	09/07/1983 12:00:00 AM	1121298.0000	3107897.0000				16385000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Prairie Provinces	06/03/1983 12:00:00 AM	Prairie Provinces, March 6, 1983. Especially southern Manitoba; the storm forced Winnipeg International Airport to close for two days and toppled several large television towers.  The freezing rain also caused other extensive damage.	0	0	0	0.0000	0.0	06/03/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1983 12:00:00 AM	Prairie Provinces, 1983. Cereal crop drought occurred in parts of the Prairies; production declined in western Canada by 7.5% due to the onset of drought during the growing season.	0	0	0	0.0000	0.0	01/01/1983 12:00:00 AM	0.0000			0.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1981 12:00:00 AM	Prairie Provinces, 1981. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	1854.0000	4809.2	01/01/1981 12:00:00 AM	0.0000	0.0000					1854.0000	0	0.0	
Incident	Technology	Transportation accident	Vehicle	Webb SK	28/05/1980 12:00:00 AM	Webb SK, May 28, 1980. A bus and truck collided on the TransCanada highway near Webb: the bus was carrying CPR workers.	22	11	0			28/05/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	08/02/1979 12:00:00 AM	Yukon to Ontario, February 8-20, 1979. Weather slowed TransCanada and Alaska oil flow to one fourth its normal flow, causing furnaces to break down from lack of oil; pipes burst across Metro Toronto; Feb. 20, 1979 the first time in recorded history, all five Great Lakes froze over, ceasing all water traffic; a snowstorm in Iqaluit, Northwest Territories caused temperatures to reach -40°C, winds as high as 100 km/h, and snow kept residents indoors for 10 days.	0	0	0			20/02/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1977 12:00:00 AM	Prairie Provinces, 1977. Cereal crop drought occurred in parts of the Prairies; among the most severe and widespread surface water droughts ever to occur on the Prairies; severe drought in southern Alberta and western Saskatchewan.	0	0	0	0.0000	0.0	01/01/1977 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saskatchewan	01/03/1976 12:00:00 AM	Saskatchewan, March - April 15, 1976. During the spring season, there was large amount of rainfall in many areas of Saskatchewan. Flood damage to hospitals, churches, private property, small businesses and farmland occurred. Roads also required raising. Areas affected were the following: Souris River, Moose Jaw River, Qu'Appelle River, and Qu'Appelle Lakes.	0	0	0	1947804.0000	8041737.4	15/04/1976 12:00:00 AM	530877.0000	1416927.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Regina SK	25/06/1975 12:00:00 AM	Regina SK, June 25, 1975. Over 120 mm of rain fell of Regina and the surrounding area, causing major property damage.	0	0	0	2828222.0000	12522196.7	25/06/1975 12:00:00 AM	640274.0000	2187948.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saskatchewan	01/04/1975 12:00:00 AM	Saskatchewan, April-May 1975. An extremely high snow accumulation combined with long periods of rain during the runoff period led to the spring flooding of Saskatchewan. The annual flood volume was 5 times above average.  Both the North and South Saskatchewan Rivers experienced flooding, along with the Qu\'Appelle River basin.  Damage to homes, small businesses and public works occurred in 69 municipalities and 1 village. There were eroded banks, damaged churches, hospitals, roads and farmland. Losses in livestock and grains were reported. Raising of road grades was necessary.	0	0	0	1893852.0000	8385193.0	31/05/1975 12:00:00 AM	493226.0000	1400626.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saskatchewan	01/01/1974 12:00:00 AM	Saskatchewan, 1974. In the winter of 1974, near-record snowfall resulted in extensive spring flooding across the province; farms and ranch land were flooded, while roads and bridges were damaged along the Carrot and Red Deer rivers; the communities of Pierceland and Green Lake on the Beaver River were affected; the cities of Moose Jaw, Regina and Lumsden, on the Qu'Appelle River basin, received major flood damage; in Moose Jaw, the Moose Jaw River, Thunder Creek and Spring Creek overflowed their banks and caused the flooding of 60 city blocks (including 480 homes) and the evacuation of 1400 people (April 18 and 19); the Wascana Creek overflowed its banks in Regina.	0	0	1400	6611800.0000	32402867.2	01/01/1974 12:00:00 AM	4151261.0000	2460539.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1974 12:00:00 AM	Prairie Provinces, 1974. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1974 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Cedoux SK	27/08/1973 12:00:00 AM	Cedoux SK, August 27, 1973. The largest documented hailstone in Canada was produced by this storm: 290 grams and 114 mm diameter.	0	0	0			27/08/1973 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Western Prairies	23/07/1971 12:00:00 AM	Western Prairies, July 23, 1971. Heavy hail damage extended over 500 km.	0	0	0			23/07/1971 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Qu'Appelle River Basin SK	01/01/1969 12:00:00 AM	Qu'Appelle River SK, April 1969.  Flooding was caused by a rapid spring snowmelt following high fall and winter precipitation. Twelve to 14 thousand acres of agricultural land were flooded. There was urban flooding in Moose Jaw; highways, roads and bridges were damaged, and a train derailed by washout.	0	0	0			01/01/1969 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1969 12:00:00 AM	Prairie Provinces, 1969. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1969 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1968 12:00:00 AM	Prairie Provinces, 1968. Cereal crop drought occurred in parts of the Prairies; severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1968 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1967 12:00:00 AM	Prairie Provinces, 1967. Cereal crop drought occurred in parts of the Prairies; extensive drought from the Peace River, Alberta, to southern Manitoba.	0	0	0	0.0000	0.0	01/01/1967 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southern Prairies	15/12/1964 12:00:00 AM	Southern Prairies, December 15, 1964. Referred to as the "Great Blizzard", it produced heavy snows, 90 km/h winds, -34°C temperatures; three people froze to death and thousands of animals died.	3	0	0			15/12/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1964 12:00:00 AM	Prairie Provinces, 1964. Cereal crop drought occurred in parts of the Prairies; severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1963 12:00:00 AM	Prairie Provinces, 1963. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1963 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1962 12:00:00 AM	Prairie Provinces, 1962. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1962 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	South Central Saskatchewan	30/05/1961 12:00:00 AM	South Central Saskatchewan, May 30, 1961. A Canadian record was set when 254 mm of rain fell within an hour at Buffalo Gap, Saskatchewan on May 30, 1961; the rain caused road washouts, field erosion, and loss of all vegetation from several crop and pasture fields; in some areas of the storm, heavy hail occurred which remained in drifts for several days.	0	0	0			30/05/1961 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1961 12:00:00 AM	Prairie Provinces, 1961. One of the worst agricultural droughts to occur in the Prairies; among the most severe and widespread surface water droughts ever to occur on the Prairies; total net farm income dropped by 48% compared to 1960.  The worst drought year this century for prairie wheat.	0	0	0	0.0000	0.0	01/01/1961 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1960 12:00:00 AM	Prairie Provinces, 1960. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1960 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1959 12:00:00 AM	Prairie Provinces, 1959. Severe and widespread surface water droughts reported on the Prairies.	0	0	0	0.0000	0.0	01/01/1959 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1958 12:00:00 AM	Prairie Provinces, 1958. Cereal crop drought occurred in parts of the Prairies; severe and widespread surface water droughts were reported.	0	0	0	0.0000	0.0	01/01/1958 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Manitoba and Saskatchewan	01/01/1955 12:00:00 AM	Manitoba and Saskatchewan, 1955. Most damage to rural areas. Roads and bridges were washed out or damaged and sowing of fields was inhibited due to water cover.	0	0	0			01/01/1955 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Moose Jaw SK	07/04/1954 12:00:00 AM	Moose Jaw SK, April 7, 1954. A TransCanada Airlines aircraft collided with an Royal Canadian Air Force trainer.	37	0	0			07/04/1954 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Eastend SK	01/04/1952 12:00:00 AM	Eastend SK, April 1952. In spring 1952, the Frenchman River flooded the town of Eastend; the flood was a result of a well-above-normal snowpack in the Cypress Hills and below-normal spring temperatures.	0	0	0			01/05/1952 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Regina SK	01/11/1950 12:00:00 AM	Regina SK, November 1950.	0	0	0			01/11/1950 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Prairie Provinces	30/01/1947 12:00:00 AM	Prairie Provinces, January 30 - February 8, 1947. A blizzard raged for 10 days from Winnipeg to Calgary; the railway called it the worst storm in Canadian rail history; one train was buried in a snow drift 1 km long and 8 m deep.	0	0	0	0.0000	0.0	08/02/1947 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Estevan SK	15/09/1946 12:00:00 AM	Estevan SK, September 15, 1946. A Royal Canadian Air Force (RCAF) transport plane crashed near Estevan killing 20 RCAF personnel.	20	0	0			15/09/1946 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Prairie Provinces	14/03/1941 12:00:00 AM	Prairie Provinces, March 14, 1941. A severe blizzard producing a storm called an "Alberta Low" lasted 7 hours and produced winds exceeding 100 km/h; the storm caused 76 deaths in the southern parts of the Prairie provinces and the northern U.S.	76	0	0	0.0000	0.0	14/03/1941 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Saskatchewan	01/01/1939 12:00:00 AM	Saskatchewan, 1939.	0	0	0			01/01/1939 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Northern Saskatchewan	13/07/1936 12:00:00 AM	Northern Saskatchewan, July 1936. During the week before July 20, 194 sq. km of Saskatchewan timberland burned.						19/07/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Across Canada	05/07/1936 12:00:00 AM	Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).	1180	0	0			17/07/1936 12:00:00 AM								0	0.0	
Incident	Conflict	Civil Incident	Rioting	Regina SK	01/06/1935 12:00:00 AM	Regina SK, June-July 1935. One person was killed on July 1 during a clash between police and 1000 unemployed workers taking part in the "On to Ottawa" trek.	1	0	0			01/07/1935 12:00:00 AM								0	0.0	
Incident	Conflict	Civil Incident	Rioting	Estevan SK	08/09/1931 12:00:00 AM	Estevan SK, September 8-29, 1931. The miners of the Souris coal field walked off the job to reinforce demands for increased wages and improved working conditions; involved 22 coal operators and 600 miners; on September 29, some 300 to 400 miners and their families clashed with police, resulting in three deaths, 23 injuries, and a number of arrests.	3	23	0			29/09/1931 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1931 12:00:00 AM	Prairie Provinces, 1931-1938. The "dirty thirties"; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).	0	0	0	0.0000	0.0	01/01/1938 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1929 12:00:00 AM	Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1929 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Pike Lake SK	01/04/1928 12:00:00 AM	Pike Lake SK, April 1928. The Canadian Red Cross assisted in the evacuation of 138 residents.	0	0	138			01/04/1928 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1924 12:00:00 AM	Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1924 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Southern Saskatchewan	01/01/1921 12:00:00 AM	Southern Saskatchewan, 1921. A drought put many farmers out of work, and caused poverty and distress.	0	0	0			01/01/1921 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Southeastern Saskatchewan	22/07/1920 12:00:00 AM	Southeastern Saskatchewan, July 22, 1920. The tornado swept over a large portion of southeastern Saskatchewan, devastating the area. Four people died, more than a dozen were injured, and losses to property, equipment, crops and live stock were estimated to be in excess of $100,000 (1920 dollars). Many settlers lost both their homes and livelihoods in one sudden unexpected blow. Large scale relief was undertaken by the Canadian Red Cross to assist 42 affected families in Alameda, Frobisher, Lampman, Steelman, and Estevan SK.	4	13				22/07/1920 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1920 12:00:00 AM	Prairie Provinces, 1920. Cereal crop drought occurred in parts of the Prairies. Alberta communities were hardest hit.	0	0	0	0.0000	0.0	31/12/1920 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1919 12:00:00 AM	Prairie Provinces, 1919. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	31/12/1919 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1918 12:00:00 AM	Prairie Provinces, 1918. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	31/12/1918 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1917 12:00:00 AM	Prairie Provinces, 1917. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1917 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	North Saskatchewan River AB and SK	01/01/1915 12:00:00 AM	North Saskatchewan River AB and SK, 1915. The combination of rain in the foothills and snowmelt resulted in the highest recorded spring flows on the North Saskatchewan River; the cities of Edmonton AB, and Prince Albert SK were flooded. About 2000 residents in Edmonton were left homeless.	0	0	2000			01/01/1915 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1914 12:00:00 AM	Prairie Provinces, 1914. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1914 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Regina SK	30/06/1912 12:00:00 AM	Regina SK, June 30 1912. 28 dead, hundreds injured, 2500 homeless; more than 400 of the finest buildings in the city were destroyed.	28	100	2500			30/06/1912 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prairie Provinces	01/01/1910 12:00:00 AM	Prairie Provinces, 1910. Cereal crop drought occurred in parts of the Prairies.	0	0	0	0.0000	0.0	01/01/1910 12:00:00 AM								0	0.0	
