EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	13/01/1999 12:00:00 AM	Toronto ON, January 13-15, 1999. Less than 2 weeks after Toronto was dumped with 40 cm of snow (see 1999.002), another major storm dumped 78 cm of snow on the city, bringing the total to 118 cm. The storm shut down parts of the city's transit system and left thousands stranded.  An estimated 1.4 million commuters were unable to use public transit. Pearson airport cancelled 70 flights and delayed others, schools were also closed.  Mayor Mel Lastman declared a second snow emergency and called in the military to help with snow cleanup, and city protection. More than 430 soldiers set up residence in Toronto.  Brawling between commuters ensued January 13, when the subway shut down.  Snowblowers from all over Ontario, and even PEI were called in to help.  At least 2 deaths occurred in Southern Ontario. Other areas that were affected were Chatham-Kent region, which also called in for military assistance.  The storm affected virtually all 7.1 million residents of Southern Ontario and continued east on January 15 to wreak havoc on the Maritimes.	2	0	0	122000000.0000	168620021.5	15/01/1999 12:00:00 AM				72000000.0000		50000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Avalanche	Kangiqsualujjuaq QC	01/01/1999 12:00:00 AM	Kangiqsualujjuaq QC, January 1, 1999. The Inuit community of Kangiqsualujjuaq, grieved after 9 died in Quebec's worst avalanche. Four adults and five children died in the tragedy after tonnes of snow came cascading down the sheer face of a 365-metre-high cliff at 1:30 am on January 1, knocking out a wall and swamping those inside the gymnasium where the New Year's Eve party was being held. Some of the 25 injured were in critical condition and 10 other buildings were evacuated.  	9	25		6400400.0000	8846193.3	01/01/1999 12:00:00 AM	6400000.0000						400.0000	0	0.0	
Incident	Technology	Transportation accident	Air	Montréal QC	18/06/1998 12:00:00 AM	Montréal QC, June 18, 1998.  A plane crashed while trying to land at Montréal Airport killing 12 people.	12	0	0			18/06/1998 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Eastern Ontario and Quebec	28/03/1998 12:00:00 AM	Eastern Ontario and Quebec, March 28 - April 15, 1998. Warm weather and thunderstorms caused spring flooding. In Ontario, the Clyde River, Ottawa River, Mississippi River and rivers feeding Lake Nipissing overflowed. The lower Trent System below Peterborough from Rice Lake to Bay of Quinte also experienced flooding. States of Emergency were declared in these communities: Lanark Highlands, Village of Kearney, Township of Drummond, North Elmsley, Beckwith Township, Carleton Place and Mississippi Mills. In Quebec, over 15 rivers flooded and caused the evacuation of 3,697 people in 140 municipalities. Rivers on the North Shore of St. Lawrence River, St. Lawrence River, Assumption River, Chateauguay River, Richelieu River, Ottawa River, Lake St. Pierre and Lake Champlain flooded. Damage mainly occurred in the MontÃ©rÃ©gie and Mauricie regions.	0	0	3757	27741685.0000	39014593.1	15/04/1998 12:00:00 AM	7246824.0000	14570459.0000	5924402.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	45 miles southwest of the islands of Saint-Pierre-et-Miquelon	16/01/1998 12:00:00 AM	45 miles southwest of the islands of Saint-Pierre-et-Miquelon, January 16, 1998.  The bulk carrier "Flare" broke in 2 due to severe weather conditions during its trip from Rotterdam to Montreal.  21 members of the 25-member crew died in the accident.	21	0	0	5109358.0000	7185559.3	16/01/1998 12:00:00 AM	0.0000	0.0000	5109358.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Ontario, Quebec and New Brunswick	04/01/1998 12:00:00 AM	Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.	35	945	17800	4635720433.0000	6519457870.7	10/01/1998 12:00:00 AM	665387416.0000	42560837.0000	17661738.0000	2018484288.0000	166306876.0000	1712248000.0000	13071278.0000	4828750	0.0	
Incident	Technology	Transportation accident	Vehicle	Les Éboulements QC	13/10/1997 12:00:00 AM	Les Éboulements QC, October 13, 1997. When the brakes failed on a seniors' sightseeing bus, it crashed into a ravine: 43 people were killed.	43	0	0			13/10/1997 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Northwest of Matagami QC	10/06/1997 12:00:00 AM	Northwest of Matagami QC, June 10, 1997. About 125 forest fires burned in Québec, 3 of which were serious and required the evacuation of 300 people from James Bay, 200 from Selby mine (85 km northwest of Matagami), and 1100 from the Weymontachie First Nations Reserve.	0	0	1100			10/06/1997 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Montreal and Mauricie Region QC	08/11/1996 12:00:00 AM	Montreal and Mauricie Region QC, November 8-9, 1996. Severe flooding due to heavy rains occurred in the MontrÃ©al and Mauricie regions.  Approximately 150 mm of rain fell on MontrÃ©al in 36 hours; some communities received 160 mm. The flooding caused extensive damage to agricultural lands, public works and private property including 6,000 residences and 100 businesses and industries. Two major highways closed near MontrÃ©al, washed out roads cut off three villages in Mauricie.  In total, 121 municipalities were affected and 1,000 people (425 families) were evacuated. No injuries were reported.	0	0	1000	93089380.0000	134450803.1	09/11/1996 12:00:00 AM	3435141.0000	10709159.0000				78945080.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saguenay River Valley QC	19/07/1996 12:00:00 AM	Saguenay River Valley QC, July 19, 1996; 290 mm of rainfall in less than 36 hours and caused at least 10 deaths.  Thousands of homes, roads and bridges washed out; Downed power lines.  A total of 15,825 people had to leave their homes.  At least 20 major bridges heavily damaged.  Greater than 50 towns and villages inundated, or main roads destroyed and electricity cut off.  Aluminium plants and paper mills slowed or closed for a month.  At least 3,200 industry workers idling.  3 schools closed. The Canadian Red Cross sent 1600 volunteers to set up a temp office and evacuate people. Overall they assisted 16,000 people.	10	0	15825	300000000.0000	433295838.0	19/07/1996 12:00:00 AM	300000000.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Avalanche	Blanc Sablon QC	10/03/1995 12:00:00 AM	Blanc Sablon (lower north coast) QC, March 10, 1995. An large snow storm provoked an avalanche (2000 m³ of snow).  Two people were killed, a house destroyed, 24 residences were evacuated. The avalanche affected 69 people in total.	2	0	69	368160.0000	539631.8	10/03/1995 12:00:00 AM			368160.0000					0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Hervey Junction QC	21/01/1995 12:00:00 AM	Hervey Junction QC, January 21, 1995. 28 of 44 rail cars containing sulphuric acid became derailed and spilled the majority of their contents; a total of 234 m³ of acid spilled into Masketi Lake and the Towachiche River; the pH of the lake descended to 2.7 but rose to 5.3 after the addition of 170 tonnes of limestone and soda; all vegetation and wildlife were destroyed; the lake was closed for recreation for eight years, the river for five.	0	0	0			21/01/1995 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Quebec	01/01/1995 12:00:00 AM	Quebec, 1995.	0	0	0	57478.0000	84248.6	01/01/1995 12:00:00 AM			57478.0000					0	0.0	
Incident	Technology	Explosion	Non-Residential	Montreal QC	21/10/1994 12:00:00 AM	Montreal QC, October 21, 1994. A building of a bankrupt petrochemical industry was being cleaned and prepared for use after three years of inactivity; an unused reservoir of 700 m³ of a mix of fuel-oil and light hydrocarbons exploded and burned; two workers were nearby, one was killed immediately, the other suffered burns on 80% of the body and died soon after; it took 50 fire fighters 3 hours to extinguish the blaze; a 2 month clean-up and preparation preceded the restart of paraxylene production.	2	0	0			21/10/1994 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Aylmer QC	04/08/1994 12:00:00 AM	Aylmer QC, August 4, 1994. A F3 tornado hits the heavily populated district of Aylmer. 385 houses sustained damages, 12 being totally destroyed and 40 being heavily damaged. 250 families had to be evacuated (based on family of 4), and 4 people were injured.	0	4	1000	7786393.0000	11665961.0	04/08/1994 12:00:00 AM			246393.0000			7540000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Plaster Rock NB and Lower St. Lawrence Region QC	16/04/1994 12:00:00 AM	Plaster Rock NB and Lower St. Lawrence Region, QC, April 16-26, 1994. Freshet during the spring and one rainstorm caused flooding of the Saint John and Miramachi Rivers. Flooded basements, riverbank erosion and damaged roads was incurred by private, municipal and provincial property. Over 130 residences, 20 farms, 14 small businesses and the following 4 municipalities were affected: Village of Clair, St. François, Rivière Verte and Plaster Rock.  In Quebec, ice jams along the Matapédia, Restigouche and Gaspésie Rivers caused flooding. Thirty-two municipalities were flooded, including the following: Rimouski, Matane, Bonaventure, Restigouche, Matapédia, Petite Cascapédia and Capchat. Matapédia was isolated for 2 days without electricity or telephone service; 100 people were evacuated. Three bridges were washed away in the lower St. Lawrence area, and communication between southern and northern St. Lawrence shore was cut.	0	0	0	57025698.0000	85438735.4	26/04/1994 12:00:00 AM	1944488.0000	31903387.0000	1681761.0000	21496062.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Montreal and area QC	05/01/1994 12:00:00 AM	Montreal QC, January 5, 1994. Snowfalls of up to 25 cm, winds gusting to 70 km/hr, temperatures of 18°C or lower and almost zero visibility caused major highway accidents that killed at least 6 people near Montréal and caused up to 100-car pileups; airports, bus terminals and many highways, bridges and tunnels were closed; prolonged power failures left about 6000 homes in Montréal without heat or light overnight.	6	0	0			05/01/1994 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Quebec and Ontario	01/11/1993 12:00:00 AM	Ontario and Quebec, November 1993 – March 1994.	0	0	0			01/03/1994 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Quebec	29/07/1993 12:00:00 AM	Quebec, July 29-30, 1993.	0	0	0	10017238.0000	15025857.0	30/07/1993 12:00:00 AM			1675238.0000			8342000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Ontario and Quebec	12/11/1992 12:00:00 AM	Ontario and Quebec, November 12-13, 1992.	0	0	0			13/11/1992 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Sainte-Brigitte-de-Laval, about 40 km north of Québec City QC	12/03/1992 12:00:00 AM	Sainte-Brigitte-de-Laval, about 40 km north of Québec City QC, March 12, 1992. Approximately 40 people were airlifted from this community on Ile Enchanteresse (a mile long island 40km north of QuÃƒÂ©bec City) when flood waters caused by an ice jam on the Montmorency River rapidly inundated the town, flooding 80 houses; two QuÃƒÂ©bec government helicopters and one Canadian Forces helicopter were used in the evacuation.	0	0	40	1012311.0000	1547389.7	12/03/1992 12:00:00 AM			1012311.0000					0	0.0	
Incident	Technology	Fire	Residential	Montréal QC	16/02/1992 12:00:00 AM	Montréal QC, February 16, 1992. Four large, commercial and residential heritage buildings in Old Montréal near historic Notre Dame Basilica were totally destroyed in a ten-hour blaze fought by more than 100 fire fighters; the Basilica, constructed between 1824 and 1829, sustained extensive smoke damage and broken windows.	0	0	0			16/02/1992 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Maskinongé QC	27/08/1991 12:00:00 AM	St. Lawrence River QC, August 27, 1991. The tornado affected the Village of Maskinongé; the tornado crossed the St. Lawrence River and touched down in Notre-Dame de Pierreville where a few summer cottages were destroyed and some minor injuries occurred; it also touched down in Saint Wenceslas where minor damage was reported; there were no deaths, 15 people injured, only one seriously; 60% of all buildings in the village of Maskinongé were damaged, the power lines were down and telephone service stopped; no drinking water was available.	0	15	0	52603727.0000	81573895.5	27/08/1991 12:00:00 AM			2206439.0000	29751766.0000		20645522.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Betsiamites, Ragueneau et Baie-Comeau QC	29/06/1991 12:00:00 AM	Betsiamites, Ragueneau and Baie Comeau QC, June 29, 1991. Residents of the Montagnais Reserve of Betsiamites and the community of Ragueneau were evacuated; nine fires were reported in the area of Baie Comeau; fire fighting activity concentrated on the two largest fires; the larger fire covered 1900 square km at Betsiamites, about 50 kilometres west of Baie Comeau; the second fire covered 900 square km at Forestville, approximately 90 kilometres west of Baie Comeau; overall there were 7000 evacuees (Red Cross Statistics).	0	0	4035			29/06/1991 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Chaudière River QC	07/04/1991 12:00:00 AM	Chaudière River QC, April 7-8, 1991. Residents along the Chaudière River, south of Quebec City, experienced the highest flood levels in several years; many homes and businesses were damaged by water and ice. 1000 residents were evacuated.  Telephone poles knocked down, cars crushed by the weight of ice, flooded basements.	0	0	1000	3682004.0000	5709774.3	08/04/1991 12:00:00 AM			3682004.0000					0	0.0	
Disaster	Natural	Geological	Landslide	Notre-Dame de Pierreville QC	01/04/1991 12:00:00 AM	Notre-Dame de Pierreville QC, April 1991. The only road to the village was partially demolished by a landslide, leaving 600 people completely isolated.	0	0	0	304756.0000	472592.6	01/04/1991 12:00:00 AM			304756.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Madeleine Islands QC	16/12/1990 12:00:00 AM	Madeleine Islands QC, December 16, 1990. The fishing trawler "M.V. Nadine" sank off the Madeleine Islands, Quebec, in high winds and three metre high waves, causing death by hypothermia of seven crew members and a fisheries researcher: there were two survivors: a coroner's report released in June 1992 blamed the loss of life and sinking of the vessel on a series of human errors: ill-fitting survival suits, malfunctioning navigational equipment, lack of automatic pumps, lack of safety measures and emergency drills for those aboard the vessel, and ship's officers untrained in emergency procedures.	8	2	0	397070.0000	650303.4	16/12/1990 12:00:00 AM					397070.0000			0	0.0	
Incident	Conflict	Civil Incident	Disturbance / Demonstrations	Oka QC	11/07/1990 12:00:00 AM	Oka QC, July 11, 1990. Members of the militant Mohawk Warrior's Society set up roadblocks over a dispute involving Mohawk claims to land being used for expansion of the Oka golf club; this led, on July 11, 1990, to the death of a QPP officer during a failed assault on the barricades and the blocking of the Mercier Bridge near Chateauguay, southwest of Montréal, Québec; the army was called in to handle the situation; the stand-off continued all summer with attention focused on the Kahnesatake reserve at Oka and the Kahnawake reserve near Chateauguay; the crisis gave rise to native protests and sympathy blockades across Canada; the crisis came to an end when a group of Mohawk warriors holed up in a treatment centre in Kahnesatake surrendered to the army on Sept. 26, ending the 78-day stand-off. 10,000 people were evacuated.	1	0	10000			26/09/1990 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	St.-Amable QC	16/05/1990 12:00:00 AM	St.-Amable QC, May 16-19, 1990. A fire started accidentally in a pile of 3.5 million tires and took three days to extinguish; as with Hagersville (see 1990.006), the environmental pollution aspects of the emergency dominated the media coverage of the fire; the fire was extinguished with sand.  [The Environment Canada accident report states that the fire was controlled after five days using 14,000 tonnes of sand; 150 people were evacuated and 150 others were confined to their homes for two days; the plume of smoke was visible at 80 km]	0	0	150			19/05/1990 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Sainte-Anne des Plaines QC	23/04/1990 12:00:00 AM	Sainte-Anne des Plaines QC, April 23, 1990. 50,000 tires on fire; likely arson; the fire was extinguished in 48 hours using earth from surrounding ditches; contamination of the area with toxic chemicals (benzene, toluene, xylene, etc.) caused the interruption of drinking water to 20 houses.	0	0	0			23/04/1990 12:00:00 AM		0.0000	0.0000					0	0.0	
Incident	Technology	Hazardous Chemicals	Marine Release	La Baie QC	19/03/1990 12:00:00 AM	La Baie QC, March 19, 1990. The by-products of aluminium manufacturing were being loaded onto a Norwegian ship when a pocket of gas was released and caused a serious explosion; two sailors were killed, one seriously injured, and 11 by-standers were also injured.	2	12	0			19/03/1990 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Earthquake	Ungava Peninsula QC	25/12/1989 12:00:00 AM	Ungava Peninsula QC, December 25, 1989. The first earthquake in eastern North America to have produced surface faulting.  Magnitude: 6.3	0	0	0			25/12/1989 12:00:00 AM	0.0000	0.0000						0	6.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Saint-Léonard d'Aston QC	12/12/1989 12:00:00 AM	Saint-Léonard d'Aston QC, December 12, 1989. 33 of the 92 cars that made up the train from Charny, bound for Montréal, left the track near the town of Saint-Léonard d'Aston; 100m of track was torn-up, two homes severely damaged, a level crossing completely blocked; 15 of the derailed cars carried hazardous materials; 840 people were evacuated.  [The Environment Canada accident report states that 13 rail cars derailed, releasing 200 m³ of 50% soda and 100 m³ of lubricating oil into the Nicollet River; 75 people were evacuated; an area of 1 km² was contaminated; retrieval of drinking water from the river for 5065 people was interrupted for 10 hours]	0	0	840			12/12/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Gulf of St. Lawrence QC	07/12/1989 12:00:00 AM	Gulf of St. Lawrence QC, December 7, 1989.  Two ships, "Johanna B" and "Capitaine Torres", about 200 km apart, sank shortly after issuing distress calls during a brutal storm.  All 39 seamen aboard the two ships went missing and were presumed dead.	39	0	0			07/12/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Vehicle Release	Saint-Jacques QC	29/09/1989 12:00:00 AM	Saint-Jacques QC, September 29, 1989. A highway collision between a car and transport truck containing ethylene glycol resulted in 9100 kg of the product spilling into a river below the road, causing serious pollution; the driver of the car was killed and the truck driver injured.	1	1	0			29/09/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Radisson QC	22/07/1989 12:00:00 AM	Radisson QC, July 22, 1989. Forest fires caused the evacuation of 300 people from Radisson to Montréal and Val d'Or.	0	0	300			22/07/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Geomagnetic Storm	Province of Quebec	13/03/1989 12:00:00 AM	Province of Quebec, March 13, 1989.  A geomagnetic solar storm caused a transformer failure on one of the main power transmission lines in the Hydro Quebec system and commenced the collapse of the entire power grid. The province was without power for over nine hours. Hydro Quebec  experienced material damages of $6.5M.						13/03/1989 12:00:00 AM								6925128		
Disaster	Natural	Geological	Earthquake	Saguenay region QC	25/11/1988 12:00:00 AM	Saguenay region QC, November 25, 1988. Some minor damage was caused at Jonquière, Chicoutimi, La Baie and Québec City.  Magnitude: 6.0.	0	0	0	37970666.0000	68475189.8	25/11/1988 12:00:00 AM	20891999.0000	17078667.0000						0	6.0	
Incident	Technology	Hazardous Chemicals	Fire	Saint-Basile-le-Grand QC	23/08/1988 12:00:00 AM	Saint-Basile-le-Grand QC, August 23, 1988. A fire broke out in a warehouse containing 84.8 m³ of toxic solid and liquid wastes containing PCBs; nearly 5000 people were evacuated for 17 days over an area of 14 km²; agricultural produce was destroyed over an area of 750 km² as a safety precaution.	0	0	5000	26931008.0000	48566593.1	23/08/1988 12:00:00 AM	11897256.0000	15033752.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Louiseville, Yamachiche and St.-Justin Region of Trois-Rivières QC	20/06/1988 12:00:00 AM	Louiseville, Yamachiche and St.-Justin Region of Trois-Rivières QC, June 20, 1988. A storm system created violent winds which destroyed several houses and caused damage to telephone lines, businesses and agricultural lands.	0	0	0			20/06/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Linton QC	10/05/1988 12:00:00 AM	Linton QC, May 10, 1988. A train derailed due to the collapse of the track in a section where the supporting dike was washed out;  four cars released a total of 26 tonnes of heating oil into the Batiscan River; fish breeding operations were disrupted (change in the taste of the fish).	0	0	0			10/05/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Marine Release	Saint-Romuald QC	08/05/1988 12:00:00 AM	Saint-Romuald, near Québec Harbour QC, May 8, 1988. A major fuel spill occurred at a loading dock.	0	0	0			08/05/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Montreal QC	14/07/1987 12:00:00 AM	Montreal QC, July 14, 1987. The city experienced severe thunderstorms and intense rainfall with 100 mm of rain in 1 hour. Major expressways were flooded with over three metres of water; in 30 minutes the subterranean Decarie Expressway was flooded with 3.6 metres of water; the sewer system was backed up, flooding approximately 40,000 homes and businesses; the subway system was closed; 2 dead: one from drowning in his car and the other was electrocuted.  There was also a tornado caused by the severe thunderstorm which uprooted large trees and toppled hydro lines.	2	0	0	64216681.0000	120371121.8	14/07/1987 12:00:00 AM	6473041.0000	13065640.0000				44678000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Montreal QC	29/05/1987 12:00:00 AM	Montreal QC, May 29, 1987. The worst hailstorm on record in the province. Hailstones of 10-12 mm in diameter caused damage to trees, gardens, window glass, automobiles and roofs.	0	0	0	24891000.0000	46656998.5	29/05/1987 12:00:00 AM	0.0000	0.0000				24891000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southcentral Quebec	28/03/1987 12:00:00 AM	Southcentral QC, late March-early April 1987. Heavy rains and melting snow caused spring flooding; damage was widespread due to the high water levels and landslides which were brought on by the heavy rain; transportation was disrupted and hundreds of people were evacuated; most damage occurred on Apr. 1 with conditions returning to normal Apr. 2 and 3; the Beaucé region south of Québec City was hit hard, as main roads were closed and homes were evacuated. The north shore of the St. Lawrence River east of Québec City experienced some landslides.	0	0	300			05/04/1987 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Eastern Ontario and Southwestern Quebec	24/12/1986 12:00:00 AM	Eastern Ontario and Southwestern Quebec, December 24, 1986. 1 in 4 homes in Ottawa were left without electricity after 30 mm of freezing rain fell in 14 hours.	0	0	0			24/12/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Fire	Residential	Montreal and Westmount QC	26/10/1986 12:00:00 AM	Montreal and Westmount QC, October 26, 1986. At 4:54 pm, a fire struck the 10th floor of the Plaza Alexis-Nihon office tower. It took 200 fire-fighters around 13 hours to stop the blaze.	0	0	0			26/10/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Waswanipi reserve QC	02/06/1986 12:00:00 AM	Waswanipi Reserve QC, June 2, 1986. A major forest fire forced the evacuation of 500 people living on the Waswanipi reserve.	0	0	500			02/06/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Montreal QC	29/05/1986 12:00:00 AM	Montreal QC, May 29, 1986. Hail the size of golf balls/tennis balls (up to 8 cm in diameter) fell in Montréal.	0	0	0	45473000.0000	89005079.3	29/05/1986 12:00:00 AM	0.0000	0.0000				45473000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Riviere Chaudière QC	30/03/1986 12:00:00 AM	Rivière Chaudière QC, March 30 - April 1, 1986. Communities along the Rivière Chaudière experienced flooding during the 1986 spring thaw; heavy rain and ice jams contributed to flooding which forced about 750 people to evacuate; an estimated 460 businesses and homes were flooded along the river; the communities of Saint-Georges, Beauceville, Saint-Joseph, Sainte-Marie, Scott, Breakeyville, Saint-Étienne, and Saint-Lambert were directly affected by the flood.	0	0	750			01/04/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Conflict	Terrorist	Bomb Attacks	Montreal QC	03/09/1984 12:00:00 AM	Montreal QC, September 3, 1984. A retired U.S. military officer planted a bomb in Montréal's Central Station to protest a papal visit to Canada scheduled to take place the following week; the bomb killed three and wounded 45.	3	45	0			03/09/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Eastern Ontario and Western Quebec	15/07/1984 12:00:00 AM	Eastern Ontario and Western Quebec, July 15, 1984. 1 dead, 43 injured; destruction of 300 houses. Québec: Sheenboro, Blue Sea Lake, Bouchette, Caymant Region of Outaouais. In Québec, 37 houses were damaged, 10 houses destroyed.	1	43	0			15/07/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Conflict	Terrorist	Shootings	Quebec City QC	08/05/1984 12:00:00 AM	Quebec City QC, May 8, 1984. A shooting occurred at the National Assembly of Québec. Three people were killed, 13 injured (4 badly, 2 had a nervous breakdown). The shooting initiated a psychological support program for employees, and heightened security measures.	3	13	0			08/05/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Quebec	01/01/1984 12:00:00 AM	Quebec, 1984. Winterkill and excessive moisture caused forage losses.	0	0	0			01/01/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Gaspésie QC	07/12/1983 12:00:00 AM	Gaspésie and lower north shore of Gulf of St. Lawrence River QC, December 7-8, 1983. High tides and violent winds from a severe storm caused flooding along the Gaspésie and Gulf of St. Lawrence shores along with landslides; damage, partially wind related, was widespread; several wharves, ships, and roads were damage; several homes and cottages were flooded; the communities of Chandler, La Martre, Sainte-Anne-des-Monts and Longue-Pointe were affected.	0	0	0	53831341.0000	118966337.1	07/12/1983 12:00:00 AM	27739771.0000	26091570.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	upper Richelieu River, Montréal QC	10/05/1983 12:00:00 AM	Upper Richelieu River QC, May 10, 1983. Plus several communities along the Ottawa River, Rivière Gatineau, Rivière du Lièvre, Rivière des Prairies, Rivière des Mille Îles, and Rivière Rouge were also affected; heavy rains of 70110 mm caused widespread flooding along the upper Richelieu River on May 10, 1983; from the city of Saint-Jean to the Canada-U.S. border, 640 homes and 373 cottages were flooded; approximately 160 people were evacuated.	0	0	160			10/05/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	North shore of St. Lawrence River, and Yamachiche Maskinonge River basins QC	19/03/1983 12:00:00 AM	North shore of St. Lawrence River, and Yamachiche Maskinonge River basins QC, March 19-20, 1983. Ice jams caused flooding in Louiseville and Yamachiche which led to road closings and the evacuation of several hundred homes, businesses, schools and a hospital.	0	0	0			20/03/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Eastern Canada	01/01/1983 12:00:00 AM	Eastern Canada, 1983. Most damages were to the apple industry.	0	0	0			01/01/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Montreal (Sainte-Rose) QC	14/06/1982 12:00:00 AM	Montreal (Sainte-Rose) QC, June 14, 1982. 5 fatalities, 26 injured, and extensive damage; hundreds of homes and barns flattened.	5	26	0			14/06/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Sherbrooke QC	17/04/1982 12:00:00 AM	Sherbrooke QC, April 17-20, 1982. St-François River completely flooded downtown Sherbrooke with 3 metres of water. 100 businesses flooded; 300 people evacuated.	0	0	300			17/04/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
