EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Incident	Technology	Hazardous Chemicals	Vehicle Release	Curling NL	10/01/1983 12:00:00 AM	Curling NL, January 10, 1983. A gasoline truck, carrying 2377.8 litres of gas was going up an icy hill on O'Connell Dr. in Curling (a suburb of Corner Brook) when it went backwards down the hill and landed in a snow-covered, rock-filled ditch. The rocks punched 5 holes in the tanker's 3 compartments and the truck began to spill gasoline. The driver was trapped behind the wheel of the crushed cab. Most of the townspeople were evacuated.	0	1	24339			10/01/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Eastern Canada	01/01/1983 12:00:00 AM	Eastern Canada, 1983. Most damages were to the apple industry.	0	0	0			01/01/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Off the coast of Newfoundland	14/02/1982 12:00:00 AM	Off the coast of Newfoundland, February 14-15, 1982.  The ocean-drilling rig "Ocean Ranger" overturned and sank during an intense snowstorm with winds in excess of 100 km/h off the east coast of Newfoundland: most lifeboats crashed into the pillars of the rig and sank or were flipped over by the waves.  There were no "survival suits". When the supply ship got to the scene, less than an hour after being dispatched, only one lifeboat was found afloat with living people inside: the lifeboat slowly rolled over, eventually killing all inside: 84 died: the severe storm also caused the "Mechanic Tarasov" to sink with the loss of 33 lives.	117	0	0			14/02/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Labrador City NL	19/01/1982 12:00:00 AM	Labrador City NL, January 19, 1982. Leading up to the January 18th event, temperatures were in the -12 to -35 degrees Celsius range.  On the 18th, temperatures decreased further to the -30 to -40 degrees Celsius range.  Winds from the west were 65 km/hr with wind gusts up to 111 km/hr occurring during the evening hours.  This resulted in wind chills of -53 to -58 degrees Celsius.  Heavy snowfall and high winds reduced visibility to near zero, and were the cause of a power outage at the Harrie Lake Trailer Court.  The outage left residents without heat or hydro, and the extreme cold caused water pipes to freeze and burst within a majority of the residences.  The Mayor declared a local state of emergency, loaders and dump trucks were brought in to create access routes, and 2,000 residents of the trailer park were evacuated to A.P. Lowe School.	0	0	2000			19/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Marine	off the Northern coast of Newfoundland	03/07/1981 12:00:00 AM	off the Northern coast of Newfoundland, July 3, 1981. 13 dead, 19 survivors: the ship "Arctic Explorer" apparently hit an iceberg and sank in icy waters off Newfoundland's northern coast.	13	19	0			03/07/1981 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	St. John's NL	05/09/1978 12:00:00 AM	St. John's NL, September 5, 1978. A violent storm, Hurricane "Ella", with winds over 220 km/h passed south of Cape Race; 45 mm of rain and winds of 115 km/h were recorded in St. John's.	0	0	0			05/09/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Newfoundland	14/01/1978 12:00:00 AM	Newfoundland, January 14-16, 1978. Unseasonable weather conditions caused flooding of  the Grand Codroy River on the west coast of Newfoundland. The Grand Codroy River Bridge (standing since 1926) required major reconstruction because it collapsed under pressure of ice floes in the flooded river. The loss of a link between the north and south sides of the river stranded 1500 residents of Codroy, Melville, Cape Anguille and O'Regans. In addition, 244 m of telephone cable previously attached to the bridge were destroyed, leaving the four communities without phone service. In April 1978, a temporary single-lane bridge constructed 16 km downstream from the original bridge. 	0	0	0	5235779.0000	18368142.7	16/01/1978 12:00:00 AM	3588601.0000	1647178.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Corner Brook NL	27/12/1977 12:00:00 AM	Corner Brook NL, December 27, 1977. Across Newfoundland, the combination of rain and warm temperatures on Christmas Day and Boxing Day melted the accumulation of snow and caused flooding, damaging city streets in Corner Brook.	0	0	0			27/12/1977 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Fire	Residential	Petty Harbour NL	26/12/1976 12:00:00 AM	Petty Harbour, just outside St. John's NL, December 26, 1976. A fire in a nursing home claimed the lives of 21 residents.	21	0	0			26/12/1976 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Grand Falls NL	04/05/1976 12:00:00 AM	Grand Falls NL, May 4, 1976. Spring runoff caused the rise of the Exploits River which inundated a section of highway west of Grand Falls;  two people were drowned when their vehicle went off the highway and into 3 meters of water.	2	0	0			04/05/1976 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Newfoundland	15/05/1974 12:00:00 AM	Newfoundland, May-July 1974. Severe ice conditions in Newfoundland resulted in losses in income and gear to fishermen. 	0	0	0	5151752.0000	25247517.4	31/07/1974 12:00:00 AM	3540871.0000	1610881.0000						0	0.0	
Disaster	Natural	Geological	Landslide	Harbour Breton NL	01/08/1973 12:00:00 AM	Harbour Breton NL, August 1, 1973. Debris avalanche struck houses; 4 houses were swept into the harbour and destroyed.	4	0	0			01/08/1973 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Newfoundland, Prince Edward Island and Nova Scotia	17/06/1973 12:00:00 AM	Maritimes, June 17, 1973. A sudden severe storm struck the Atlantic provinces causing extensive damage to fishermen's gear.	0	0	0	5330000.0000	28998813.6	17/06/1973 12:00:00 AM	2314500.0000	3015500.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Corner Brook NL	15/05/1972 12:00:00 AM	Corner Brook NL, May 15, 1972. Spring runoff accompanied by rainfall caused flooding affecting communities on the Port au Prince Peninsula and area;  damage to CNR; in Corner Brook, a 3-year old child drowned when swept away by a swollen brook behind her home.	1	0	0			15/05/1972 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	St. John's NL	27/02/1970 12:00:00 AM	St. John's NL, February 27, 1970. Major sleet damage was done to transmission line towers.	0	0	0			27/02/1970 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Newfoundland	19/05/1969 12:00:00 AM	NF, May 19-21, 1969.  Widespread flooding caused by heavy rainfall and snowmelt; railway traffic disrupted, highways washed out, homes and buildings inundated. Several municipal agencies assisted in the flood relief.	0	0	0			21/05/1969 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Gander NL	01/01/1967 12:00:00 AM	Gander NF, 1967. Ilyushin Turboprop crash killed 33.	33	0	0			01/01/1967 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	01/12/1964 12:00:00 AM	Maritime Provinces, December 1-2, 1964. A severe snowstorm hit the Maritimes, with gales reaching gust speeds of 160 km/h.  Three fishing boats, including two large draggers, were lost in the storm, accounting for 23 deaths and 8 reported injuries.	23	8	0	0.0000	0.0	02/12/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	St. John's NL	16/02/1959 12:00:00 AM	St. John's NL, February 16, 1959. Described as the province's worst snowstorm, it claimed six lives, left 70,000 without electricity, and blocked roads with 5 m drifts;  a snowslide killed five people in two homes at the Battery, which is located at Chain Rock at the entrance to St. John's Harbour; the sixth victim died in a stranded car.	6	10	0			16/02/1959 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Avalanche	The Battery, St. John's Harbour NL	16/02/1959 12:00:00 AM	The Battery, St. John's Harbour NL, February 16, 1959.  A severe storm hit St. John's with winds of up to 220 km/h and left 55 cm of snow on the ground.  An avalanche struck two houses and swept them down the slope, hitting two other houses.  Over 50 rescue workers and residents worked for 12 hours, digging through the snow and the debris to free trapped residents.  In the Outer Battery, another avalanche (caused by the same storm) buried a house that withheld the weight of the snow.  The strong structure protected the residents; however, they were trapped until dug out by rescue workers.  This was the second avalanche to affect The Battery in 40 years.  Inspection of the slopes has shown that a rockfall risk exists, and that The Battery is frequently affected by rockfalls.  The City of St. John's has recently constructed safety fences to protect against rockfalls and avalanches in the Outer Battery area.	5	9	0			16/02/1959 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	St. John's NL	01/03/1958 12:00:00 AM	St. John's NL, March 1958. 43 hours of continuous freezing rain, disrupting traffic and city activity.	0	0	0			02/03/1958 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	St. Lawrence NL	01/01/1957 12:00:00 AM	St. Lawrence NL, 1957-1958. Radiation sickness resulting from fluorspar mine in 1957-1958; radiation leaked from a nearby large uranium deposit; 75 dead.	75	0	0			31/12/1958 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Stephenville Crossing, Summerside NL	19/12/1951 12:00:00 AM	Stephenville Crossing, Summerside NL, December 19, 1951.  A severe storm hit Stephenville Crossing and Summerside, with winds gusting at 180 km/h and flooding the towns. The rail bed was washed-out and the rail line closed for three days. The train station was flooded as were major roads that were covered under 1.2 m of water. A sawmill at Summerside was destroyed, 15 telegraph poles were blown down, fishermen lost boats and gear, and thousands of lobsters washed ashore.	0	0	600			19/12/1951 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	St. John's NL	14/09/1948 12:00:00 AM	St. John's NL, September 14, 1948. Torrential rains caused at least three houses to collapse when hit by mudslides; in one area it was necessary to rescue residents by boat, one child died.	1	0	0			14/09/1948 12:00:00 AM								0	0.0	
Incident	Conflict	Arson	Residential	St. John's NL	12/12/1942 12:00:00 AM	St. John's NL, December 12, 1942. 99 dead, 100 seriously injured, mostly Canadian military; an arsonist set fire to the packed Knights of Columbus Hostel; exits were restricted, all doors opened inwards, and there was no emergency lighting system.	99	100	0			12/12/1942 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Newfoundland, off coast	01/01/1942 12:00:00 AM	Newfoundland, 1942. 203 dead; three U.S. navy ships, the destroyers "Wilkes" and "Truxton" and the supply ship "Pollux", went off course during a blizzard and crashed into the rocks near St. Lawrence at the entrance to Placentia Bay: the ships had been unable to check their position as they had been ordered to keep radio silence: the "Wilkes" floated off the rocks but the other two ships were pounded to pieces: the rescue efforts of the villagers of St. Lawrence saved the lives of many sailors: as a gesture of gratitude, the U.S. government constructed a hospital in the town which was closed down by the Newfoundland government in 1989.	203	0	0			01/01/1942 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Burin Peninsula, St. John's and Little St. Lawrence NL	02/08/1941 12:00:00 AM	Burin Peninsula, St. John's and Little St. Lawrence NL, August 2, 1941. Experienced the effects of flooding caused by torrential rains;  two employees of United Towns Electric Company were drowned when a dam broke; the total rainfall was reported to be 98.3 mm for a 66-hour period.	2	0	0			02/08/1941 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Across Canada	05/07/1936 12:00:00 AM	Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).	1180	0	0			17/07/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Newfoundland	25/08/1935 12:00:00 AM	Newfoundland, August 25, 1935. Villages destroyed; 50 people left dead in the wake of a severe storm.	50	0	0			25/08/1935 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	St. Lawrence River	26/06/1930 12:00:00 AM	St. Lawrence River, June 26, 1930. Lightning struck the bow of the "John B. King" drillship in the St. Lawrence River, igniting a store of dynamite aboard.  The explosion killed 30 people and injured 11 others.	30	11	0			26/06/1930 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Tsunami	Burin Peninsula NL	18/11/1929 12:00:00 AM	Burin Peninsula NF, November 18, 1929. An offshore earthquake (magnitude 7.2) on the floor of the Atlantic Ocean caused a massive submarine slump (landslide), which generated a large ocean wave (tsunami); the tsunami drowned 27 people when it struck the Burin Peninsula. A tsunami was also reported to have struck Cape Breton, Nova Scotia, drowning one individual.	28	0	0			18/11/1929 12:00:00 AM								0	7.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Newfoundland	24/08/1927 12:00:00 AM	Newfoundland, August 24-25, 1927.  A hurricane swept through Atlantic Canada washing out roads, filling basements, ans swamping boats.  In Newfoundland, 56 people died at sea.	56	0	0			25/08/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	St. John's NL	08/02/1921 12:00:00 AM	St. John's NL, February 8, 1921. This snowstorm was one of the worst experienced in the city for years; snow piled up to depths of 2.5 and 3 metres, mostly on streets running north and south; suburban roads were blocked with drifts 3 to 4.5 metres high; businesses on Water Street had to close down; there was no mechanical equipment to remove the snow, and gangs of shovellers and teamsters with box carts had to be employed on Water Street; it took five days to remove 40 000 loads to the harbour.	0	0	0			08/02/1921 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Labrador	01/04/1914 12:00:00 AM	Labrador, April 1, 1914. Seventy-seven sealers froze to death during a violent storm on the ice off the southeast coast of Labrador.  At the height of the storm, from March 31-April 2, the temperature was -23°C with winds from the northwest at 64 km/h.  Captain Wes Keane of the "Newfoundland," his ship being stuck in the ice for three days, suggested to the sealers to walk across the ice to the hunt; and if the weather deteriorated they could take shelter on his father's ship; after a long walk, the men found no seals but came upon the ship "Stephano" commanded by Captain Abram Keane; they were taken aboard and sailed to the site of the hunt but told to walk back to their own ship after the hunt; the "Newfoundland" had no radio aboard; both ships left not knowing that the men were missing lost on the ice.	77	0	0			01/04/1914 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Newfoundland coast	01/01/1914 12:00:00 AM	Newfoundland, 1914. 173 died when the ship "Southern Cross" vanished in storm off coast of Newfoundland.	173	0	0			01/01/1914 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Eastern Canada	08/07/1912 12:00:00 AM	Eastern Canada, July 8-10, 1912. Temperatures of >32°C from Ontario to the Atlantic Ocean; at least 3 heat-related deaths in adults were reported, while many more infant deaths were believed to occur in poor areas; one Ontario farmer committed suicide, while a mother killed her children (July 9); wheat, barley, and oats grew below average height and grade.	3	0	0			10/07/1912 12:00:00 AM								0	0.0	
